PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
3085710,P16401,2.8E-20,1.1E-12,0.6695,50%,4,0.0019,1948.27,1949.46
517131,P62891,2.5E-20,1E-12,345.6,26%,1,0.0019,4319.5,18.02
4971770,P00441,2.5E-20,1E-12,0.3779,13%,4,0.0019,15909.75,18.02
55757,P05787-1,2.4E-20,1E-12,289.7,20%,1,0.0019,6619.33,18.02
213485,P10412,2.3E-20,9.7E-13,1.761,22%,4,0.0019,5123.3,5126.43
385306,O60814,5.4E-20,2.2E-12,579.3,43%,1,0.0019,2619.54,2621.08
419784,P23528,5.2E-20,2.2E-12,346.9,21%,1,0.0019,5268.82,18.02
5738874,P17661,5.1E-20,2.1E-12,632.9,11%,1,0.0019,7440.79,18.02
5737536,P07148,5.1E-20,2.1E-12,515.2,18%,1,0.0019,6925.65,18.02
225105,Q15847,4.9E-20,2E-12,710.7,12%,1,0.0019,7519.77,18.02
5738106,P17661,4.7E-20,2E-12,606.1,18%,1,0.0019,4650.3,18.02
5132755,P68431,4.6E-20,1.9E-12,0.02818,14%,4,0.0019,15229.48,15238.97
98017,P56134-4,0.00000039,6,132.4,10%,1,0.0019,5737.09,5740.77
7531,P68431,0.00000042,6.4,0.02577,7%,4,0.002,15333.48,15342.98
5737425,P05783,6.3E-20,2.6E-12,609.4,23%,1,0.0022,3394.65,18.02
4978630,P06703,0.0000005,7.7,46.92,8%,1,0.0022,10114.29,10120.57
5695624,Q9UII2-1,9.1E-20,3.8E-12,213.2,36%,1,0.0022,3686.07,18.02
4669794,P68871,9.1E-20,3.7E-12,0.9691,9%,4,0.0022,15116.74,18.02
3085667,P16403,8.8E-20,3.6E-12,0.6695,36%,4,0.0022,2696.76,2698.42
5738098,P05783,8.7E-20,3.6E-12,724.5,21%,1,0.0022,3817.9,18.02
5737537,P16401,8.6E-20,3.6E-12,0.6695,50%,4,0.0022,1821.13,1822.23
425642,Q71DI3,8.5E-20,3.5E-12,0.2382,12%,4,0.0022,15356.59,15366.1
5789770,Q71DI3,8E-20,3.3E-12,0.04552,14%,4,0.0022,15272.46,15281.89
5742513,P68431,8E-20,3.3E-12,0.07176,14%,4,0.0022,15260.41,15269.9
240139,P60709,7.9E-20,3.3E-12,626.3,10%,1,0.0022,6232.95,18.02
5736840,P06576,7.5E-20,3.1E-12,1275,13%,1,0.0022,5493,18.02
5764077,P68871,7.4E-20,3.1E-12,2.971,12%,4,0.0022,15225.74,18.02
1906903,P00441,9.9E-20,4.1E-12,0.7876,13%,4,0.0022,15839.72,18.02
5737538,P84243,9.8E-20,4E-12,0.004299,15%,4,0.0022,12152.69,12160.18
5014181,P07737,0.00000054,8.2,0.4576,4%,4,0.0023,15005.48,15015.03
4918076,P00441,0.00000053,8.1,14,5%,4,0.0023,15850.85,15860.57
5011326,Q01523,0.00000057,8.7,77.85,13%,1,0.0023,3566.62,3569.14
53582,P00441,0.00000055,8.4,3.007,4%,4,0.0023,15836.87,15846.59
323160,P62805,0.00000055,8.3,1.753,6%,4,0.0023,11411.44,11418.37
323210,P62805,0.00000055,8.3,1.755,6%,4,0.0023,11425.41,11432.36
5741408,P84243,1.1E-19,4.7E-12,0.03066,14%,4,0.0023,15256.51,15265.82
5741985,P60709,1.1E-19,4.4E-12,0.7918,5%,4,0.0023,16694.29,18.02
5736842,P08727,1.2E-19,5.1E-12,37.76,17%,4,0.0024,5338.63,18.02
5736841,P16422,1.2E-19,5.1E-12,0.4576,18%,4,0.0024,6236.92,18.02
5740068,P63267-1,1.7E-19,6.8E-12,449.5,11%,1,0.0024,9985.75,18.02
5737539,Q01523,1.6E-19,6.8E-12,1.761,34%,4,0.0024,3740.76,18.02
945798,Q71DI3,1.5E-19,6.2E-12,0.01724,12%,4,0.0024,15302.5,15311.91
339966,P10412,1.5E-19,6.1E-12,0,36%,4,0.0024,2711.77,2713.44
224616,P68871,1.4E-19,5.9E-12,252.7,22%,1,0.0024,7951.12,18.02
325645,Q01995,1.4E-19,5.8E-12,226.8,10%,1,0.0024,20131.25,18.02
5738156,Q9Y3U8,1.3E-19,5.3E-12,161.6,46%,1,0.0024,3355.91,18.02
5132790,P68431,1.3E-19,5.2E-12,0.01035,13%,4,0.0024,15332.56,15342.08
5741970,Q01524,2.1E-19,8.6E-12,0.2996,14%,4,0.0024,8958.97,18.02
414829,Q71DI3,1.2E-19,5.1E-12,0.01883,14%,4,0.0024,15244.47,15253.88
5132697,P68431,2E-19,8.4E-12,0.4368,11%,4,0.0024,15271.41,15280.93
4974075,P49773,2E-19,8.2E-12,39.46,12%,4,0.0024,13705.05,18.02
168524,P46783,2E-19,8.1E-12,208.4,14%,1,0.0024,7771.05,18.02
5738157,P63267-1,2E-19,8.1E-12,453.4,10%,1,0.0024,12008.02,18.02
5710012,P10412,1.8E-19,7.5E-12,161.9,56%,1,0.0024,1851.14,1852.25
5014572,P06703,0.00000063,9.6,3.003,7%,4,0.0024,10072.28,10078.53
4996974,P0DP24,0.00000062,9.4,16.63,5%,4,0.0024,16804.84,16815.53
5768885,Q01995,0.00000061,9.3,193.1,3%,1,0.0024,22583.44,22597.91
5768874,Q01995,0.00000061,9.3,188.1,3%,1,0.0024,22569.42,22583.88
4718350,P68431,2.2E-19,9.3E-12,0.02478,13%,4,0.0024,15374.5,15384.03
5738159,P63267-1,2.5E-19,1E-11,3.01,20%,4,0.0024,6451.05,18.02
3180331,P08727,2.5E-19,1E-11,261.5,23%,1,0.0024,4404.14,18.02
421013,P68104-1,2.5E-19,1E-11,204.8,28%,1,0.0024,4267.45,18.02
5789863,Q71DI3,2.5E-19,1E-11,0.2409,11%,4,0.0024,15342.54,15352.02
240176,P07148,2.4E-19,1E-11,0.9691,10%,4,0.0024,14091.32,18.02
5738158,P16403,2.4E-19,9.8E-12,183.2,31%,1,0.0024,3095.03,3096.93
73107,P60709,2.8E-19,1.2E-11,377.7,16%,1,0.0024,8459.31,18.02
4668842,P63267-1,2.8E-19,1.1E-11,224.5,33%,1,0.0024,4714.38,18.02
5073939,Q71DI3,3E-19,1.2E-11,0.1198,11%,4,0.0024,15241.53,15250.96
35934,P39019,3E-19,1.2E-11,263,19%,1,0.0024,5766.14,18.02
5738160,P17661,2.9E-19,1.2E-11,974.1,21%,1,0.0024,3333.71,18.02
16736,P68871,0.00000065,9.8,2.987,6%,4,0.0024,15871.23,15881.2
42303,P20671,0.00000067,10,88.01,6%,1,0.0025,14103.9,14112.34
5014579,P06703,0.00000066,10,26.38,8%,4,0.0025,10184.33,10190.66
5657772,P68431,3.8E-19,1.6E-11,0.03782,12%,4,0.0025,15304.46,15313.94
417727,P68431,3.8E-19,1.6E-11,0.01311,11%,4,0.0025,15243.49,15253
5741409,P68431,3.8E-19,1.6E-11,0.02073,11%,4,0.0025,15229.44,15238.91
5736844,P30044-1,3.4E-19,1.4E-11,540.9,22%,1,0.0025,4082.2,18.02
17358,P09382,3.4E-19,1.4E-11,3.01,9%,4,0.0025,14617.17,18.02
5461199,P62266,0.0000007,11,146.4,5%,1,0.0025,15638.67,15648.35
536615,P60709,5.2E-19,2.1E-11,239.9,16%,1,0.0026,9348.76,18.02
5737543,P63267-1,5.1E-19,2.1E-11,258.9,3%,1,0.0026,39537.76,18.02
5710096,P07305,4.5E-19,1.9E-11,0.453,28%,4,0.0026,3170.03,3171.96
5073683,Q71DI3,4.5E-19,1.9E-11,0.008825,11%,4,0.0026,15244.47,15253.87
5737542,P05787-1,4.3E-19,1.8E-11,445.1,18%,1,0.0026,4831.39,18.02
5789775,P84243,4.1E-19,1.7E-11,0.05463,11%,4,0.0026,15282.5,15291.87
5738853,Q01523,3.9E-19,1.6E-11,1.247,19%,4,0.0026,7358.44,18.02
5739245,P62805,3.9E-19,1.6E-11,0.2803,30%,4,0.0026,3263.99,3265.91
640684,Q71DI3,7.7E-19,3.2E-11,0.08773,11%,4,0.0026,15314.51,15323.96
5727193,P84243,7.2E-19,3E-11,0.005698,14%,4,0.0026,15242.49,15251.8
5736845,O60814,7.2E-19,3E-11,0.4139,47%,4,0.0026,2112.31,2113.54
5738161,P16403,7.1E-19,2.9E-11,0.2996,28%,4,0.0026,3817.51,3819.86
5098849,P68104-1,7E-19,2.9E-11,190.1,22%,1,0.0026,4692.54,18.02
5742511,P68431,6.5E-19,2.7E-11,0.1061,14%,4,0.0026,15360.52,15370.05
5737544,P63267-1,7.8E-19,3.2E-11,260.5,21%,1,0.0027,7617.98,18.02
224553,P04406-1,8.5E-19,3.5E-11,431.8,14%,1,0.0027,10247.01,18.02
5737438,Q01523,8.4E-19,3.5E-11,973.1,17%,1,0.0027,4536.17,18.02
5737545,O60814,9.1E-19,3.7E-11,0.4139,33%,4,0.0028,3484.06,3486.13
389112,P68431,0.00000076,12,0.03047,6%,4,0.0029,15417.51,15427.07
59057,P07737,9.7E-19,4E-11,1.761,6%,4,0.0029,14955.53,18.02
5710026,P10412,9.2E-19,3.8E-11,180.6,25%,1,0.0029,3980.46,3982.86
5737424,O60814,9.2E-19,3.8E-11,0.4139,50%,4,0.0029,2491.45,2492.91
5768714,Q01524,0.00000078,12,429.2,5%,1,0.0029,9000.98,9006.82
415821,P68431,1.1E-18,4.7E-11,0.001192,14%,4,0.0029,15304.53,15314.02
5760809,P17661,1E-18,4.3E-11,150.4,10%,1,0.0029,12640.32,18.02
948461,P84243,1E-18,4.3E-11,0.03249,12%,4,0.0029,14641.13,14650.1
260631,P10599-1,1E-18,4.2E-11,14.26,16%,4,0.0029,11612.64,18.02
5736846,P68104-2,1E-18,4.1E-11,75.61,5%,1,0.0029,33439.47,18.02
1643367,P84243,1.4E-18,5.6E-11,0.01435,11%,4,0.0029,15298.52,15307.87
414795,Q71DI3,1.4E-18,5.6E-11,0.863,11%,4,0.0029,15328.45,15337.92
5742512,P68431,1.3E-18,5.5E-11,0.2675,12%,4,0.0029,15330.49,15340.04
5741987,P00441,1.3E-18,5.3E-11,10.92,12%,4,0.0029,15877.88,18.02
484060,Q8IUE6,1.6E-18,6.7E-11,0,14%,4,0.003,7529.17,7533.68
5741410,Q71DI3,1.6E-18,6.7E-11,0.1182,14%,4,0.003,15213.46,15222.87
208498,O60814,1.6E-18,6.6E-11,15.58,18%,4,0.003,9614.23,9620.17
5140252,P61626,1.5E-18,6.3E-11,45.09,9%,1,0.003,14690.14,18.02
5737546,P04908,1.5E-18,6.3E-11,0.1424,31%,4,0.003,3948.27,3950.62
414530,P68431,1.5E-18,6.1E-11,0.01987,13%,4,0.003,15257.51,15267.02
4982649,P0DP23,0.00000081,12,3.01,4%,4,0.003,16810.84,16821.59
5736847,P62861,1.8E-18,7.4E-11,146.6,38%,1,0.003,2956.79,18.02
995921,P05787-1,3.6E-18,1.5E-10,105.1,35%,1,0.003,3951.1,18.02
5737548,P17661,3.3E-18,1.4E-10,484.9,12%,1,0.003,9464.77,18.02
5736849,Q6DN03,2.9E-18,1.2E-10,0.9691,29%,4,0.003,3969.32,18.02
4669976,P68431,2.8E-18,1.2E-10,0.01971,14%,4,0.003,15257.51,15267.02
1816534,P68871,2.7E-18,1.1E-10,3.01,11%,4,0.003,15204.68,18.02
5409489,P60709,2.6E-18,1.1E-10,3.01,17%,4,0.003,9956.81,18.02
5736848,P10412,2.5E-18,1E-10,207.4,30%,1,0.003,2817.78,2819.48
5131988,P68431,2.2E-18,9.1E-11,0.03891,14%,4,0.003,15260.41,15269.9
5738162,P62805,2.1E-18,8.7E-11,23.94,32%,4,0.003,4246.54,4249.05
5760353,Q01523,2E-18,8.1E-11,2.952,14%,4,0.003,8102.82,18.02
948600,P84243,1.9E-18,7.7E-11,0.04823,14%,4,0.003,15312.5,15321.85
945757,Q71DI3,1.9E-18,7.7E-11,0.1069,14%,4,0.003,15300.53,15309.98
5309384,P0DP24,4.2E-18,1.8E-10,26.45,8%,4,0.003,16795.76,18.02
5737547,Q16777,1.8E-18,7.6E-11,0.4139,29%,4,0.003,3431.93,3433.94
5740466,Q7L7L0,4.1E-18,1.7E-10,4.504,13%,4,0.003,13666.73,13674.95
415063,P84243,3.8E-18,1.6E-10,0.03917,13%,4,0.003,15298.48,15307.83
5757907,Q05682-1,4.3E-18,1.8E-10,227.2,22%,1,0.0031,6714.39,18.02
415073,P84243,4.3E-18,1.8E-10,0.7679,13%,4,0.0031,15396.56,15405.97
5710090,Q8WYQ3,4.4E-18,1.8E-10,3.01,6%,4,0.0032,14007.77,18.02
162561,P60709,5.3E-18,2.2E-10,1.761,9%,4,0.0033,11537.68,18.02
5415871,P00441,5.2E-18,2.1E-10,0.7869,10%,4,0.0033,15838.71,18.02
5736850,Q5TGZ0-1,5.1E-18,2.1E-10,983,18%,1,0.0033,4431.04,18.02
5316295,P07737,5.1E-18,2.1E-10,3.009,10%,4,0.0033,14956.49,18.02
398255,P08670,5.8E-18,2.4E-10,132,24%,1,0.0034,3628.73,18.02
5737550,Q12864,5.6E-18,2.3E-10,130.3,34%,1,0.0034,3324.89,18.02
216965,P0C0S8,6.2E-18,2.6E-10,204,17%,1,0.0034,7122.1,7126.37
224565,Q9Y2S6,6.8E-18,2.8E-10,270.3,21%,1,0.0036,6572.66,18.02
2477578,P68431,6.7E-18,2.8E-10,1.209,10%,4,0.0036,15358.45,15368
414760,Q71DI3,6.7E-18,2.8E-10,2.786,10%,4,0.0036,15342.47,15351.94
216616,P23527,8.1E-18,3.4E-10,12.36,22%,4,0.0037,9614.23,9620.17
5739077,Q16777,8E-18,3.3E-10,0,16%,4,0.0037,5748.34,5751.81
4918050,P00441,7.7E-18,3.2E-10,0.7918,11%,4,0.0037,15867.74,18.02
3465845,P69905,7.5E-18,3.1E-10,133.9,15%,1,0.0037,9867.24,18.02
5431224,P62805,7.4E-18,3.1E-10,0.3476,13%,4,0.0037,10174.74,10180.94
419092,Q71DI3,7E-18,2.9E-10,0.2784,11%,4,0.0037,15356.52,15366.01
3363,P17096-1,0.0000011,17,1.761,5%,4,0.0037,11594.13,11600.9
1639138,P68431,0.0000011,16,0.1106,7%,4,0.0037,15389.51,15399.05
259091,P69905,0.0000011,17,1.249,6%,4,0.0037,15196.85,15206.34
522679,P68871,8.6E-18,3.6E-10,2.338,12%,4,0.0039,15871.16,18.02
5736851,Q06830,8.5E-18,3.5E-10,433.8,17%,1,0.0039,4807.45,18.02
16874,P68431,9.1E-18,3.8E-10,0.00005715,38%,4,0.004,2898.69,2900.49
419836,P68431,8.8E-18,3.7E-10,0.1205,12%,4,0.004,15372.46,15382.03
73106,P04406-1,8.7E-18,3.6E-10,177.4,38%,1,0.004,3113.79,18.02
305569,P62805,0.0000012,19,17.51,6%,4,0.004,11453.45,11460.41
5537030,O95994,9.5E-18,3.9E-10,340.2,16%,1,0.004,7063.73,18.02
5737551,P17661,9.8E-18,4E-10,391,13%,1,0.004,6487.21,18.02
377062,P60709,9.7E-18,4E-10,134.8,13%,1,0.004,9941.8,18.02
2477560,P68431,1E-17,4.3E-10,0.0292,13%,4,0.0042,15360.48,15370.01
5739648,Q6DN03,1.3E-17,5.5E-10,37.32,27%,4,0.0042,3960.32,18.02
60163,P05787-1,1.3E-17,5.5E-10,246.3,16%,1,0.0042,6720.38,18.02
945761,Q71DI3,1.3E-17,5.3E-10,0.01842,14%,4,0.0042,15272.5,15281.93
5073945,Q71DI3,1.3E-17,5.3E-10,0.03701,14%,4,0.0042,15244.4,15253.8
5496028,P00441,1.2E-17,5.1E-10,1.591,13%,4,0.0042,15881.73,18.02
5529823,P20671,1.2E-17,5E-10,158,16%,1,0.0042,11913.73,11920.96
16584,P51397,1.2E-17,4.8E-10,240.8,26%,1,0.0042,4832.53,18.02
5716028,P00441,1.1E-17,4.7E-10,1.462,11%,4,0.0042,15838.71,18.02
270920,Q93077,1.1E-17,4.6E-10,4.018,15%,4,0.0042,12883.29,12891.06
5737552,O60814,1.1E-17,4.6E-10,0.3476,56%,4,0.0042,1952.19,1953.36
5742514,P68431,1.4E-17,5.9E-10,0.003865,10%,4,0.0042,15332.49,15342.01
5736852,P08727,1.4E-17,5.8E-10,266,10%,1,0.0042,9036.39,18.02
165764,P08670,1.4E-17,5.8E-10,294.3,27%,1,0.0042,3221.63,18.02
5688461,P84243,0.0000013,20,0.1199,6%,4,0.0043,15369.56,15378.95
5703125,P30086,1.7E-17,7E-10,268.7,9%,1,0.0044,17732.04,18.02
5738163,P17661,1.6E-17,6.7E-10,326.8,21%,1,0.0044,4963.55,18.02
5737433,P06576,1.8E-17,7.3E-10,777.1,11%,1,0.0045,6344.41,18.02
415841,P68431,1.7E-17,7.1E-10,0.007874,11%,4,0.0045,15257.51,15267.02
5726023,Q71DI3,1.7E-17,7.1E-10,0.03071,11%,4,0.0045,15232.49,15241.87
44869,P62937-1,0.0000015,23,2.947,5%,4,0.0045,17911.86,17923.34
4901352,P84243,0.0000015,23,0.1215,7%,4,0.0046,15243.49,15252.79
5736854,O95994,2.1E-17,8.7E-10,120.3,32%,1,0.0046,4371.31,18.02
4965369,P07148,2.1E-17,8.7E-10,1.184,12%,4,0.0046,14141.27,18.02
489601,P84243,2E-17,8.4E-10,0.08861,11%,4,0.0046,15268.49,15277.85
5789784,Q71DI3,2E-17,8.4E-10,0.06263,11%,4,0.0046,15241.42,15250.83
5736853,Q16777,2E-17,8.1E-10,0.4139,33%,4,0.0046,2933.66,2935.39
224660,P68871,2.4E-17,0.000000001,2.989,9%,4,0.0046,15909.15,18.02
60574,P62857,2.4E-17,9.7E-10,334.4,15%,1,0.0046,7452.93,18.02
40398,P30044-1,0.0000016,24,223.1,2%,1,0.0046,16939,16949.62
5768381,P04406-1,0.0000016,24,0.9691,1%,4,0.0047,36198.37,36221.24
4982540,P84243,0.0000017,25,0.03921,6%,4,0.0048,15341.56,15350.94
5359069,P00441,2.7E-17,1.1E-09,1.187,12%,4,0.0048,15818.76,18.02
5377012,P49773,2.6E-17,1.1E-09,1.761,9%,4,0.0048,13705.05,18.02
5789869,Q71DI3,2.6E-17,1.1E-09,0.1017,11%,4,0.0048,15288.55,15297.98
602630,P04908,2.8E-17,1.2E-09,0.1424,23%,4,0.0048,3956.31,3958.64
5692677,Q9UII2-1,2.7E-17,1.1E-09,293.3,25%,1,0.0048,5099.8,18.02
5741988,Q71DI3,2.9E-17,1.2E-09,0.08771,12%,4,0.0048,15314.51,15323.97
5737554,P08727,2.8E-17,1.2E-09,6.097,12%,4,0.0048,6709.24,18.02
427081,P84243,2.8E-17,1.2E-09,0.2763,11%,4,0.0048,15296.55,15305.94
224623,P68871,3.5E-17,1.4E-09,1.223,10%,4,0.0048,15913.17,18.02
5132654,P68431,3.5E-17,1.4E-09,0.1773,11%,4,0.0048,15358.56,15368.13
5711461,P10412,3.5E-17,1.4E-09,312,32%,1,0.0048,2358.5,2359.93
5738166,Q71UI9,3.4E-17,1.4E-09,86.6,29%,1,0.0048,4124.35,4126.79
5738124,P07148,3.4E-17,1.4E-09,301.6,18%,1,0.0048,10085.32,18.02
5757270,P16152-1,3.2E-17,1.3E-09,276.2,9%,1,0.0048,12379.54,18.02
5738165,Q01523,3.2E-17,1.3E-09,46.11,31%,1,0.0048,3738.74,18.02
5737555,Q01523,3.9E-17,1.6E-09,1128,17%,1,0.0048,3793.81,18.02
424994,P68431,3.6E-17,1.5E-09,0.07734,14%,4,0.0048,15257.43,15266.94
424991,P68431,3.6E-17,1.5E-09,0.27,13%,4,0.0048,15271.45,15280.97
5741411,Q71DI3,3.6E-17,1.5E-09,0.001918,13%,4,0.0048,15244.47,15253.88
4971742,P00441,3.5E-17,1.4E-09,1.249,13%,4,0.0048,15871.79,18.02
5014979,P61769,0.0000017,26,22.82,7%,4,0.0048,11704.75,11712.12
425640,Q71DI3,4.4E-17,1.8E-09,0.00371,11%,4,0.0048,15272.57,15282.02
4669867,P68431,4.4E-17,1.8E-09,0.004372,11%,4,0.0048,15243.49,15253
5359012,P00441,4.1E-17,1.7E-09,0.791,11%,4,0.0048,15817.75,18.02
441707,P68871,5E-17,2.1E-09,0.9691,9%,4,0.0048,15938.17,18.02
1223841,P68871,5E-17,2.1E-09,216.1,14%,1,0.0048,10340.31,18.02
5736856,P08727,5E-17,2.1E-09,221.7,15%,1,0.0048,6032.92,18.02
4980749,P14854,4.9E-17,0.000000002,18.53,13%,4,0.0048,10095.68,18.02
5736855,Q5QNW6,4.8E-17,0.000000002,125.4,27%,1,0.0048,3436.06,3438.08
5742515,P84243,4.8E-17,0.000000002,0.09464,13%,4,0.0048,15282.5,15291.87
425003,P68431,4.8E-17,0.000000002,0.02723,10%,4,0.0048,15243.49,15253
5762551,P07148,5.2E-17,2.2E-09,507.2,30%,1,0.0048,3133.72,18.02
2531287,Q71DI3,5.2E-17,2.1E-09,0.01258,13%,4,0.0048,15386.48,15395.95
5737556,P05787-1,5.2E-17,2.1E-09,0.6695,14%,4,0.0048,7626.77,18.02
38416,O43678-1,0.0000018,27,82.07,3%,1,0.005,10825.75,10832.41
5756601,P60709,5.5E-17,2.3E-09,38.94,27%,4,0.005,3701.85,18.02
5737557,P35900,5.8E-17,2.4E-09,1040,22%,1,0.0051,3287.57,18.02
216721,Q93077,5.7E-17,2.4E-09,157,19%,1,0.0051,9763.51,9769.41
414964,P68431,5.6E-17,2.3E-09,0.07026,13%,4,0.0051,15243.42,15252.92
5789785,P84243,6.1E-17,2.5E-09,0.1898,13%,4,0.0051,15282.5,15291.87
5756602,P35754,6E-17,2.5E-09,1.759,9%,4,0.0051,11677.13,18.02
200719,P00441,6.3E-17,2.6E-09,1.686,9%,4,0.0051,15868.75,18.02
2477496,P68431,6.6E-17,2.7E-09,0.0055,14%,4,0.0053,15374.5,15384.04
5737559,P05787-1,7.9E-17,3.3E-09,390,15%,1,0.0053,5081.49,18.02
5740083,Q99880,7.9E-17,3.3E-09,117.3,16%,1,0.0053,10627.63,10634.18
5757230,Q01995,7.9E-17,3.2E-09,214.9,18%,1,0.0053,7797.09,18.02
5737558,Q6DN03,7.6E-17,3.1E-09,1.317,35%,4,0.0053,4095.35,18.02
5740084,P20671,8.7E-17,3.6E-09,177.9,11%,1,0.0054,13667.75,13675.97
5739066,P62805,8.6E-17,3.6E-09,27.51,23%,4,0.0054,4927.95,4930.84
5739064,P62805,8.5E-17,3.5E-09,3.01,18%,4,0.0054,4430.64,4433.25
5737561,P17661,8.3E-17,3.4E-09,143.4,9%,1,0.0054,11083.53,18.02
5737560,Q99877,8.2E-17,3.4E-09,179.8,30%,1,0.0054,3401.01,3403.04
392261,P62805,0.000002,31,2.924,5%,4,0.0054,11439.43,11446.39
481019,Q6NXT2,0.000002,31,0.3207,6%,4,0.0054,15283.37,15292.74
68983,P69905,1E-16,4.1E-09,143.1,18%,1,0.0055,7730.96,18.02
5520159,Q01995,1E-16,4.1E-09,193.6,9%,1,0.0055,20676.49,18.02
5737453,P63267-1,9.9E-17,4.1E-09,228.8,12%,1,0.0055,10055.18,18.02
5737562,P63267-1,9.1E-17,3.8E-09,553.8,14%,1,0.0055,6589.47,18.02
5772004,Q01995,0.0000021,31,134.6,4%,1,0.0055,22709.35,22723.75
5316490,P07737,1.1E-16,4.6E-09,188.6,10%,1,0.0055,15025.36,18.02
5736857,P68431,1.1E-16,4.5E-09,17.73,23%,4,0.0055,4251.51,4254.02
5757271,P17661,1.1E-16,4.5E-09,288.8,42%,1,0.0055,3806.95,18.02
385306,Q6DN03,5.4E-20,2.2E-12,579.3,43%,1,0.0055,2619.54,2621.08
5736858,P07148,1.1E-16,4.7E-09,1.249,8%,4,0.0056,13152.71,18.02
5757908,P62736,1.2E-16,5.2E-09,191.4,21%,1,0.0056,5006.62,18.02
5738104,P07148,1.2E-16,0.000000005,5.238,14%,4,0.0056,14111.26,18.02
4844304,P68871,1.2E-16,4.9E-09,18.09,9%,4,0.0056,15225.74,18.02
5054940,Q06141,0.0000021,32,177.7,4%,1,0.0056,15261.26,15271.06
4904065,P06703,0.0000022,33,2.986,7%,4,0.0057,10164.28,10170.57
5738167,P08727,1.6E-16,6.6E-09,382.5,14%,1,0.0059,5862.81,18.02
5741059,O14558,1.6E-16,6.6E-09,242.8,11%,1,0.0059,11441.99,18.02
5712524,Q8WYQ3,1.6E-16,6.6E-09,1.249,4%,4,0.0059,14007.77,18.02
341664,P68431,1.7E-16,7.1E-09,0.002885,41%,4,0.006,2510.49,2511.95
5738168,P08670,1.7E-16,7.1E-09,486.8,22%,1,0.006,3471.73,18.02
2999259,P68431,0.0000023,35,0.8051,5%,4,0.006,15445.5,15455.08
5496055,P00441,2E-16,8.1E-09,0.7918,13%,4,0.0061,15856.71,18.02
5073983,Q71DI3,2E-16,8.1E-09,0.009381,14%,4,0.0061,15244.5,15253.92
5713778,P62736,1.9E-16,7.7E-09,153.8,14%,1,0.0061,8954.59,18.02
5496052,P00441,2.2E-16,9.2E-09,0.7614,8%,4,0.0061,15909.75,18.02
5711462,P16403,2.2E-16,0.000000009,0.6695,36%,4,0.0061,2362.53,2363.96
5737563,Q5QNW6,2.2E-16,8.9E-09,158.2,37%,1,0.0061,2916.72,2918.48
5741412,P84243,2.1E-16,8.8E-09,0.02304,11%,4,0.0061,15270.52,15279.86
5741989,P00441,2.1E-16,8.5E-09,1.713,9%,4,0.0061,15867.74,18.02
169535,P63267-1,2.3E-16,9.5E-09,225.1,18%,1,0.0063,6476.39,18.02
19932,Q9UII2-1,2.3E-16,9.4E-09,138.4,11%,1,0.0063,9657.94,18.02
5496027,P00441,2.4E-16,0.00000001,2.561,11%,4,0.0063,15817.75,18.02
5741990,P68431,2.3E-16,9.7E-09,0.008999,11%,4,0.0063,15388.52,15398.06
184181,P60709,2.3E-16,9.7E-09,1.761,7%,4,0.0063,9940.82,18.02
5738171,P17661,2.5E-16,0.00000001,628.6,12%,1,0.0064,4824.46,18.02
5736859,P17661,2.6E-16,0.000000011,45.82,15%,1,0.0064,6361.14,18.02
5073654,Q71DI3,2.6E-16,0.000000011,0.1988,12%,4,0.0064,15227.44,15236.86
2531551,Q71DI3,2.6E-16,0.000000011,0.01215,12%,4,0.0064,15286.48,15295.92
5496064,P00441,3E-16,0.000000012,1.464,10%,4,0.0064,15839.72,18.02
2527840,P84243,3E-16,0.000000012,0.006541,13%,4,0.0064,15340.49,15349.87
5359057,P00441,2.9E-16,0.000000012,1.546,11%,4,0.0064,15866.73,18.02
5736860,P17661,2.8E-16,0.000000011,118,10%,1,0.0064,9992,18.02
5757226,P07148,2.7E-16,0.000000011,305.4,10%,1,0.0064,13997.3,18.02
5583698,P10412,2.7E-16,0.000000011,1.761,19%,4,0.0064,4483.89,4486.64
5738173,P10412,3.4E-16,0.000000014,185.3,23%,1,0.0065,3178.03,3179.98
5736861,P17661,3.3E-16,0.000000014,31.69,18%,4,0.0065,5299.48,18.02
424185,Q16777,3.2E-16,0.000000013,154.5,17%,1,0.0065,8768.86,8774.17
5738172,P16152-1,3.1E-16,0.000000013,237.8,16%,1,0.0065,6894.63,18.02
5743732,P00441,3.1E-16,0.000000013,125.8,10%,1,0.0065,15024.45,18.02
5742516,Q01524,3.1E-16,0.000000013,0.5115,10%,4,0.0065,8958.97,18.02
97760,Q01523,0.0000025,38,134.8,4%,1,0.0065,9975.98,9982.27
5737457,P05783,3.7E-16,0.000000015,365.5,14%,1,0.0065,4292.12,18.02
3085675,P10412,3.5E-16,0.000000014,65.4,32%,1,0.0065,2370.53,2371.99
5737564,Q6NXT2,3.7E-16,0.000000015,112.6,21%,1,0.0066,4632.58,4635.38
5002026,P23528,0.0000026,40,104.3,3%,1,0.0066,19336.39,19348.43
5131991,P68431,3.8E-16,0.000000016,0.01408,11%,4,0.0066,15257.47,15266.98
5742517,Q71DI3,3.8E-16,0.000000016,0.0186,11%,4,0.0066,15241.46,15250.88
